,X,Y
6493,6493,12989
6494,6494,12991
6495,6495,12993
6496,6496,12995
6497,6497,12997
6498,6498,12999
6499,6499,13001
6500,6500,13003
6501,6501,13005
6502,6502,13007
6503,6503,13009
6504,6504,13011
6505,6505,13013
6506,6506,13015
6507,6507,13017
6508,6508,13019
6509,6509,13021
6510,6510,13023
6511,6511,13025
6512,6512,13027
6513,6513,13029
6514,6514,13031
6515,6515,13033
6516,6516,13035
6517,6517,13037
6518,6518,13039
6519,6519,13041
6520,6520,13043
6521,6521,13045
6522,6522,13047
6523,6523,13049
6524,6524,13051
6525,6525,13053
6526,6526,13055
6527,6527,13057
6528,6528,13059
6529,6529,13061
6530,6530,13063
6531,6531,13065
6532,6532,13067
6533,6533,13069
6534,6534,13071
6535,6535,13073
6536,6536,13075
6537,6537,13077
6538,6538,13079
6539,6539,13081
6540,6540,13083
6541,6541,13085
6542,6542,13087
6543,6543,13089
6544,6544,13091
6545,6545,13093
6546,6546,13095
6547,6547,13097
6548,6548,13099
6549,6549,13101
6550,6550,13103
6551,6551,13105
6552,6552,13107
6553,6553,13109
6554,6554,13111
6555,6555,13113
6556,6556,13115
6557,6557,13117
6558,6558,13119
6559,6559,13121
6560,6560,13123
6561,6561,13125
6562,6562,13127
6563,6563,13129
6564,6564,13131
6565,6565,13133
6566,6566,13135
6567,6567,13137
6568,6568,13139
6569,6569,13141
6570,6570,13143
6571,6571,13145
6572,6572,13147
6573,6573,13149
6574,6574,13151
6575,6575,13153
6576,6576,13155
6577,6577,13157
6578,6578,13159
6579,6579,13161
6580,6580,13163
6581,6581,13165
6582,6582,13167
6583,6583,13169
6584,6584,13171
6585,6585,13173
6586,6586,13175
6587,6587,13177
6588,6588,13179
6589,6589,13181
6590,6590,13183
6591,6591,13185
6592,6592,13187
6593,6593,13189
6594,6594,13191
6595,6595,13193
6596,6596,13195
6597,6597,13197
6598,6598,13199
6599,6599,13201
6600,6600,13203
6601,6601,13205
6602,6602,13207
6603,6603,13209
6604,6604,13211
6605,6605,13213
6606,6606,13215
6607,6607,13217
6608,6608,13219
6609,6609,13221
6610,6610,13223
6611,6611,13225
6612,6612,13227
6613,6613,13229
6614,6614,13231
6615,6615,13233
6616,6616,13235
6617,6617,13237
6618,6618,13239
6619,6619,13241
6620,6620,13243
6621,6621,13245
6622,6622,13247
6623,6623,13249
6624,6624,13251
6625,6625,13253
6626,6626,13255
6627,6627,13257
6628,6628,13259
6629,6629,13261
6630,6630,13263
6631,6631,13265
6632,6632,13267
6633,6633,13269
6634,6634,13271
6635,6635,13273
6636,6636,13275
6637,6637,13277
6638,6638,13279
6639,6639,13281
6640,6640,13283
6641,6641,13285
6642,6642,13287
6643,6643,13289
6644,6644,13291
6645,6645,13293
6646,6646,13295
6647,6647,13297
6648,6648,13299
6649,6649,13301
6650,6650,13303
6651,6651,13305
6652,6652,13307
6653,6653,13309
6654,6654,13311
6655,6655,13313
6656,6656,13315
6657,6657,13317
6658,6658,13319
6659,6659,13321
6660,6660,13323
6661,6661,13325
6662,6662,13327
6663,6663,13329
6664,6664,13331
6665,6665,13333
6666,6666,13335
6667,6667,13337
6668,6668,13339
6669,6669,13341
6670,6670,13343
6671,6671,13345
6672,6672,13347
6673,6673,13349
6674,6674,13351
6675,6675,13353
6676,6676,13355
6677,6677,13357
6678,6678,13359
6679,6679,13361
6680,6680,13363
6681,6681,13365
6682,6682,13367
6683,6683,13369
6684,6684,13371
6685,6685,13373
6686,6686,13375
6687,6687,13377
6688,6688,13379
6689,6689,13381
6690,6690,13383
6691,6691,13385
6692,6692,13387
6693,6693,13389
6694,6694,13391
6695,6695,13393
6696,6696,13395
6697,6697,13397
6698,6698,13399
6699,6699,13401
6700,6700,13403
6701,6701,13405
6702,6702,13407
6703,6703,13409
6704,6704,13411
6705,6705,13413
6706,6706,13415
6707,6707,13417
6708,6708,13419
6709,6709,13421
6710,6710,13423
6711,6711,13425
6712,6712,13427
6713,6713,13429
6714,6714,13431
6715,6715,13433
6716,6716,13435
6717,6717,13437
6718,6718,13439
6719,6719,13441
6720,6720,13443
6721,6721,13445
6722,6722,13447
6723,6723,13449
6724,6724,13451
6725,6725,13453
6726,6726,13455
6727,6727,13457
6728,6728,13459
6729,6729,13461
6730,6730,13463
6731,6731,13465
6732,6732,13467
6733,6733,13469
6734,6734,13471
6735,6735,13473
6736,6736,13475
6737,6737,13477
6738,6738,13479
6739,6739,13481
6740,6740,13483
6741,6741,13485
6742,6742,13487
6743,6743,13489
6744,6744,13491
6745,6745,13493
6746,6746,13495
6747,6747,13497
6748,6748,13499
6749,6749,13501
6750,6750,13503
6751,6751,13505
6752,6752,13507
6753,6753,13509
6754,6754,13511
6755,6755,13513
6756,6756,13515
6757,6757,13517
6758,6758,13519
6759,6759,13521
6760,6760,13523
6761,6761,13525
6762,6762,13527
6763,6763,13529
6764,6764,13531
6765,6765,13533
6766,6766,13535
6767,6767,13537
6768,6768,13539
6769,6769,13541
6770,6770,13543
6771,6771,13545
6772,6772,13547
6773,6773,13549
6774,6774,13551
6775,6775,13553
6776,6776,13555
6777,6777,13557
6778,6778,13559
6779,6779,13561
6780,6780,13563
6781,6781,13565
6782,6782,13567
6783,6783,13569
6784,6784,13571
6785,6785,13573
6786,6786,13575
6787,6787,13577
6788,6788,13579
6789,6789,13581
6790,6790,13583
6791,6791,13585
6792,6792,13587
6793,6793,13589
6794,6794,13591
6795,6795,13593
6796,6796,13595
6797,6797,13597
6798,6798,13599
6799,6799,13601
6800,6800,13603
6801,6801,13605
6802,6802,13607
6803,6803,13609
6804,6804,13611
6805,6805,13613
6806,6806,13615
6807,6807,13617
6808,6808,13619
6809,6809,13621
6810,6810,13623
6811,6811,13625
6812,6812,13627
6813,6813,13629
6814,6814,13631
6815,6815,13633
6816,6816,13635
6817,6817,13637
6818,6818,13639
6819,6819,13641
6820,6820,13643
6821,6821,13645
6822,6822,13647
6823,6823,13649
6824,6824,13651
6825,6825,13653
6826,6826,13655
6827,6827,13657
6828,6828,13659
6829,6829,13661
6830,6830,13663
6831,6831,13665
6832,6832,13667
6833,6833,13669
6834,6834,13671
6835,6835,13673
6836,6836,13675
6837,6837,13677
6838,6838,13679
6839,6839,13681
6840,6840,13683
6841,6841,13685
6842,6842,13687
6843,6843,13689
6844,6844,13691
6845,6845,13693
6846,6846,13695
6847,6847,13697
6848,6848,13699
6849,6849,13701
6850,6850,13703
6851,6851,13705
6852,6852,13707
6853,6853,13709
6854,6854,13711
6855,6855,13713
6856,6856,13715
6857,6857,13717
6858,6858,13719
6859,6859,13721
6860,6860,13723
6861,6861,13725
6862,6862,13727
6863,6863,13729
6864,6864,13731
6865,6865,13733
6866,6866,13735
6867,6867,13737
6868,6868,13739
6869,6869,13741
6870,6870,13743
6871,6871,13745
6872,6872,13747
6873,6873,13749
6874,6874,13751
6875,6875,13753
6876,6876,13755
6877,6877,13757
6878,6878,13759
6879,6879,13761
6880,6880,13763
6881,6881,13765
6882,6882,13767
6883,6883,13769
6884,6884,13771
6885,6885,13773
6886,6886,13775
6887,6887,13777
6888,6888,13779
6889,6889,13781
6890,6890,13783
6891,6891,13785
6892,6892,13787
6893,6893,13789
6894,6894,13791
6895,6895,13793
6896,6896,13795
6897,6897,13797
6898,6898,13799
6899,6899,13801
6900,6900,13803
6901,6901,13805
6902,6902,13807
6903,6903,13809
6904,6904,13811
6905,6905,13813
6906,6906,13815
6907,6907,13817
6908,6908,13819
6909,6909,13821
6910,6910,13823
6911,6911,13825
6912,6912,13827
6913,6913,13829
6914,6914,13831
6915,6915,13833
6916,6916,13835
6917,6917,13837
6918,6918,13839
6919,6919,13841
6920,6920,13843
6921,6921,13845
6922,6922,13847
6923,6923,13849
6924,6924,13851
6925,6925,13853
6926,6926,13855
6927,6927,13857
6928,6928,13859
6929,6929,13861
6930,6930,13863
6931,6931,13865
6932,6932,13867
6933,6933,13869
6934,6934,13871
6935,6935,13873
6936,6936,13875
6937,6937,13877
6938,6938,13879
6939,6939,13881
6940,6940,13883
6941,6941,13885
6942,6942,13887
6943,6943,13889
6944,6944,13891
6945,6945,13893
6946,6946,13895
6947,6947,13897
6948,6948,13899
6949,6949,13901
6950,6950,13903
6951,6951,13905
6952,6952,13907
6953,6953,13909
6954,6954,13911
6955,6955,13913
6956,6956,13915
6957,6957,13917
6958,6958,13919
6959,6959,13921
6960,6960,13923
6961,6961,13925
6962,6962,13927
6963,6963,13929
6964,6964,13931
6965,6965,13933
6966,6966,13935
6967,6967,13937
6968,6968,13939
6969,6969,13941
6970,6970,13943
6971,6971,13945
6972,6972,13947
6973,6973,13949
6974,6974,13951
6975,6975,13953
6976,6976,13955
6977,6977,13957
6978,6978,13959
6979,6979,13961
6980,6980,13963
6981,6981,13965
6982,6982,13967
6983,6983,13969
6984,6984,13971
6985,6985,13973
6986,6986,13975
6987,6987,13977
6988,6988,13979
6989,6989,13981
6990,6990,13983
6991,6991,13985
6992,6992,13987
6993,6993,13989
6994,6994,13991
6995,6995,13993
6996,6996,13995
6997,6997,13997
6998,6998,13999
6999,6999,14001
7000,7000,14003
7001,7001,14005
7002,7002,14007
7003,7003,14009
7004,7004,14011
7005,7005,14013
7006,7006,14015
7007,7007,14017
7008,7008,14019
7009,7009,14021
7010,7010,14023
7011,7011,14025
7012,7012,14027
7013,7013,14029
7014,7014,14031
7015,7015,14033
7016,7016,14035
7017,7017,14037
7018,7018,14039
7019,7019,14041
7020,7020,14043
7021,7021,14045
7022,7022,14047
7023,7023,14049
7024,7024,14051
7025,7025,14053
7026,7026,14055
7027,7027,14057
7028,7028,14059
7029,7029,14061
7030,7030,14063
7031,7031,14065
7032,7032,14067
7033,7033,14069
7034,7034,14071
7035,7035,14073
7036,7036,14075
7037,7037,14077
7038,7038,14079
7039,7039,14081
7040,7040,14083
7041,7041,14085
7042,7042,14087
7043,7043,14089
7044,7044,14091
7045,7045,14093
7046,7046,14095
7047,7047,14097
7048,7048,14099
7049,7049,14101
7050,7050,14103
7051,7051,14105
7052,7052,14107
7053,7053,14109
7054,7054,14111
7055,7055,14113
7056,7056,14115
7057,7057,14117
7058,7058,14119
7059,7059,14121
7060,7060,14123
7061,7061,14125
7062,7062,14127
7063,7063,14129
7064,7064,14131
7065,7065,14133
7066,7066,14135
7067,7067,14137
7068,7068,14139
7069,7069,14141
7070,7070,14143
7071,7071,14145
7072,7072,14147
7073,7073,14149
7074,7074,14151
7075,7075,14153
7076,7076,14155
7077,7077,14157
7078,7078,14159
7079,7079,14161
7080,7080,14163
7081,7081,14165
7082,7082,14167
7083,7083,14169
7084,7084,14171
7085,7085,14173
7086,7086,14175
7087,7087,14177
7088,7088,14179
7089,7089,14181
7090,7090,14183
7091,7091,14185
7092,7092,14187
7093,7093,14189
7094,7094,14191
7095,7095,14193
7096,7096,14195
7097,7097,14197
7098,7098,14199
7099,7099,14201
7100,7100,14203
7101,7101,14205
7102,7102,14207
7103,7103,14209
7104,7104,14211
7105,7105,14213
7106,7106,14215
7107,7107,14217
7108,7108,14219
7109,7109,14221
7110,7110,14223
7111,7111,14225
7112,7112,14227
7113,7113,14229
7114,7114,14231
7115,7115,14233
7116,7116,14235
7117,7117,14237
7118,7118,14239
7119,7119,14241
7120,7120,14243
7121,7121,14245
7122,7122,14247
7123,7123,14249
7124,7124,14251
7125,7125,14253
7126,7126,14255
7127,7127,14257
7128,7128,14259
7129,7129,14261
7130,7130,14263
7131,7131,14265
7132,7132,14267
7133,7133,14269
7134,7134,14271
7135,7135,14273
7136,7136,14275
7137,7137,14277
7138,7138,14279
7139,7139,14281
7140,7140,14283
7141,7141,14285
7142,7142,14287
7143,7143,14289
7144,7144,14291
7145,7145,14293
7146,7146,14295
7147,7147,14297
7148,7148,14299
7149,7149,14301
7150,7150,14303
7151,7151,14305
7152,7152,14307
7153,7153,14309
7154,7154,14311
7155,7155,14313
7156,7156,14315
7157,7157,14317
7158,7158,14319
7159,7159,14321
7160,7160,14323
7161,7161,14325
7162,7162,14327
7163,7163,14329
7164,7164,14331
7165,7165,14333
7166,7166,14335
7167,7167,14337
7168,7168,14339
7169,7169,14341
7170,7170,14343
7171,7171,14345
7172,7172,14347
7173,7173,14349
7174,7174,14351
7175,7175,14353
7176,7176,14355
7177,7177,14357
7178,7178,14359
7179,7179,14361
7180,7180,14363
7181,7181,14365
7182,7182,14367
7183,7183,14369
7184,7184,14371
7185,7185,14373
7186,7186,14375
7187,7187,14377
7188,7188,14379
7189,7189,14381
7190,7190,14383
7191,7191,14385
7192,7192,14387
7193,7193,14389
7194,7194,14391
7195,7195,14393
7196,7196,14395
7197,7197,14397
7198,7198,14399
7199,7199,14401
7200,7200,14403
7201,7201,14405
7202,7202,14407
7203,7203,14409
7204,7204,14411
7205,7205,14413
7206,7206,14415
7207,7207,14417
7208,7208,14419
7209,7209,14421
7210,7210,14423
7211,7211,14425
7212,7212,14427
7213,7213,14429
7214,7214,14431
7215,7215,14433
7216,7216,14435
7217,7217,14437
7218,7218,14439
7219,7219,14441
7220,7220,14443
7221,7221,14445
7222,7222,14447
7223,7223,14449
7224,7224,14451
7225,7225,14453
7226,7226,14455
7227,7227,14457
7228,7228,14459
7229,7229,14461
7230,7230,14463
7231,7231,14465
7232,7232,14467
7233,7233,14469
7234,7234,14471
7235,7235,14473
7236,7236,14475
7237,7237,14477
7238,7238,14479
7239,7239,14481
7240,7240,14483
7241,7241,14485
7242,7242,14487
7243,7243,14489
7244,7244,14491
7245,7245,14493
7246,7246,14495
7247,7247,14497
7248,7248,14499
7249,7249,14501
7250,7250,14503
7251,7251,14505
7252,7252,14507
7253,7253,14509
7254,7254,14511
7255,7255,14513
7256,7256,14515
7257,7257,14517
7258,7258,14519
7259,7259,14521
7260,7260,14523
7261,7261,14525
7262,7262,14527
7263,7263,14529
7264,7264,14531
7265,7265,14533
7266,7266,14535
7267,7267,14537
7268,7268,14539
7269,7269,14541
7270,7270,14543
7271,7271,14545
7272,7272,14547
7273,7273,14549
7274,7274,14551
7275,7275,14553
7276,7276,14555
7277,7277,14557
7278,7278,14559
7279,7279,14561
7280,7280,14563
7281,7281,14565
7282,7282,14567
7283,7283,14569
7284,7284,14571
7285,7285,14573
7286,7286,14575
7287,7287,14577
7288,7288,14579
7289,7289,14581
7290,7290,14583
7291,7291,14585
7292,7292,14587
7293,7293,14589
7294,7294,14591
7295,7295,14593
7296,7296,14595
7297,7297,14597
7298,7298,14599
7299,7299,14601
7300,7300,14603
7301,7301,14605
7302,7302,14607
7303,7303,14609
7304,7304,14611
7305,7305,14613
7306,7306,14615
7307,7307,14617
7308,7308,14619
7309,7309,14621
7310,7310,14623
7311,7311,14625
7312,7312,14627
7313,7313,14629
7314,7314,14631
7315,7315,14633
7316,7316,14635
7317,7317,14637
7318,7318,14639
7319,7319,14641
7320,7320,14643
7321,7321,14645
7322,7322,14647
7323,7323,14649
7324,7324,14651
7325,7325,14653
7326,7326,14655
7327,7327,14657
7328,7328,14659
7329,7329,14661
7330,7330,14663
7331,7331,14665
7332,7332,14667
7333,7333,14669
7334,7334,14671
7335,7335,14673
7336,7336,14675
7337,7337,14677
7338,7338,14679
7339,7339,14681
7340,7340,14683
7341,7341,14685
7342,7342,14687
7343,7343,14689
7344,7344,14691
7345,7345,14693
7346,7346,14695
7347,7347,14697
7348,7348,14699
7349,7349,14701
7350,7350,14703
7351,7351,14705
7352,7352,14707
7353,7353,14709
7354,7354,14711
7355,7355,14713
7356,7356,14715
7357,7357,14717
7358,7358,14719
7359,7359,14721
7360,7360,14723
7361,7361,14725
7362,7362,14727
7363,7363,14729
7364,7364,14731
7365,7365,14733
7366,7366,14735
7367,7367,14737
7368,7368,14739
7369,7369,14741
7370,7370,14743
7371,7371,14745
7372,7372,14747
7373,7373,14749
7374,7374,14751
7375,7375,14753
7376,7376,14755
7377,7377,14757
7378,7378,14759
7379,7379,14761
7380,7380,14763
7381,7381,14765
7382,7382,14767
7383,7383,14769
7384,7384,14771
7385,7385,14773
7386,7386,14775
7387,7387,14777
7388,7388,14779
7389,7389,14781
7390,7390,14783
7391,7391,14785
7392,7392,14787
7393,7393,14789
7394,7394,14791
7395,7395,14793
7396,7396,14795
7397,7397,14797
7398,7398,14799
7399,7399,14801
7400,7400,14803
7401,7401,14805
7402,7402,14807
7403,7403,14809
7404,7404,14811
7405,7405,14813
7406,7406,14815
7407,7407,14817
7408,7408,14819
7409,7409,14821
7410,7410,14823
7411,7411,14825
7412,7412,14827
7413,7413,14829
7414,7414,14831
7415,7415,14833
7416,7416,14835
7417,7417,14837
7418,7418,14839
7419,7419,14841
7420,7420,14843
7421,7421,14845
7422,7422,14847
7423,7423,14849
7424,7424,14851
7425,7425,14853
7426,7426,14855
7427,7427,14857
7428,7428,14859
7429,7429,14861
7430,7430,14863
7431,7431,14865
7432,7432,14867
7433,7433,14869
7434,7434,14871
7435,7435,14873
7436,7436,14875
7437,7437,14877
7438,7438,14879
7439,7439,14881
7440,7440,14883
7441,7441,14885
7442,7442,14887
7443,7443,14889
7444,7444,14891
7445,7445,14893
7446,7446,14895
7447,7447,14897
7448,7448,14899
7449,7449,14901
7450,7450,14903
7451,7451,14905
7452,7452,14907
7453,7453,14909
7454,7454,14911
7455,7455,14913
7456,7456,14915
7457,7457,14917
7458,7458,14919
7459,7459,14921
7460,7460,14923
7461,7461,14925
7462,7462,14927
7463,7463,14929
7464,7464,14931
7465,7465,14933
7466,7466,14935
7467,7467,14937
7468,7468,14939
7469,7469,14941
7470,7470,14943
7471,7471,14945
7472,7472,14947
7473,7473,14949
7474,7474,14951
7475,7475,14953
7476,7476,14955
7477,7477,14957
7478,7478,14959
7479,7479,14961
7480,7480,14963
7481,7481,14965
7482,7482,14967
7483,7483,14969
7484,7484,14971
7485,7485,14973
7486,7486,14975
7487,7487,14977
7488,7488,14979
7489,7489,14981
7490,7490,14983
7491,7491,14985
7492,7492,14987
7493,7493,14989
7494,7494,14991
7495,7495,14993
7496,7496,14995
7497,7497,14997
7498,7498,14999
7499,7499,15001
7500,7500,15003
7501,7501,15005
7502,7502,15007
7503,7503,15009
7504,7504,15011
7505,7505,15013
7506,7506,15015
7507,7507,15017
7508,7508,15019
7509,7509,15021
7510,7510,15023
7511,7511,15025
7512,7512,15027
7513,7513,15029
7514,7514,15031
7515,7515,15033
7516,7516,15035
7517,7517,15037
7518,7518,15039
7519,7519,15041
7520,7520,15043
7521,7521,15045
7522,7522,15047
7523,7523,15049
7524,7524,15051
7525,7525,15053
7526,7526,15055
7527,7527,15057
7528,7528,15059
7529,7529,15061
7530,7530,15063
7531,7531,15065
7532,7532,15067
7533,7533,15069
7534,7534,15071
7535,7535,15073
7536,7536,15075
7537,7537,15077
7538,7538,15079
7539,7539,15081
7540,7540,15083
7541,7541,15085
7542,7542,15087
7543,7543,15089
7544,7544,15091
7545,7545,15093
7546,7546,15095
7547,7547,15097
7548,7548,15099
7549,7549,15101
7550,7550,15103
7551,7551,15105
7552,7552,15107
7553,7553,15109
7554,7554,15111
7555,7555,15113
7556,7556,15115
7557,7557,15117
7558,7558,15119
7559,7559,15121
7560,7560,15123
7561,7561,15125
7562,7562,15127
7563,7563,15129
7564,7564,15131
7565,7565,15133
7566,7566,15135
7567,7567,15137
7568,7568,15139
7569,7569,15141
7570,7570,15143
7571,7571,15145
7572,7572,15147
7573,7573,15149
7574,7574,15151
7575,7575,15153
7576,7576,15155
7577,7577,15157
7578,7578,15159
7579,7579,15161
7580,7580,15163
7581,7581,15165
7582,7582,15167
7583,7583,15169
7584,7584,15171
7585,7585,15173
7586,7586,15175
7587,7587,15177
7588,7588,15179
7589,7589,15181
7590,7590,15183
7591,7591,15185
7592,7592,15187
7593,7593,15189
7594,7594,15191
7595,7595,15193
7596,7596,15195
7597,7597,15197
7598,7598,15199
7599,7599,15201
7600,7600,15203
7601,7601,15205
7602,7602,15207
7603,7603,15209
7604,7604,15211
7605,7605,15213
7606,7606,15215
7607,7607,15217
7608,7608,15219
7609,7609,15221
7610,7610,15223
7611,7611,15225
7612,7612,15227
7613,7613,15229
7614,7614,15231
7615,7615,15233
7616,7616,15235
7617,7617,15237
7618,7618,15239
7619,7619,15241
7620,7620,15243
7621,7621,15245
7622,7622,15247
7623,7623,15249
7624,7624,15251
7625,7625,15253
7626,7626,15255
7627,7627,15257
7628,7628,15259
7629,7629,15261
7630,7630,15263
7631,7631,15265
7632,7632,15267
7633,7633,15269
7634,7634,15271
7635,7635,15273
7636,7636,15275
7637,7637,15277
7638,7638,15279
7639,7639,15281
7640,7640,15283
7641,7641,15285
7642,7642,15287
7643,7643,15289
7644,7644,15291
7645,7645,15293
7646,7646,15295
7647,7647,15297
7648,7648,15299
7649,7649,15301
7650,7650,15303
7651,7651,15305
7652,7652,15307
7653,7653,15309
7654,7654,15311
7655,7655,15313
7656,7656,15315
7657,7657,15317
7658,7658,15319
7659,7659,15321
7660,7660,15323
7661,7661,15325
7662,7662,15327
7663,7663,15329
7664,7664,15331
7665,7665,15333
7666,7666,15335
7667,7667,15337
7668,7668,15339
7669,7669,15341
7670,7670,15343
7671,7671,15345
7672,7672,15347
7673,7673,15349
7674,7674,15351
7675,7675,15353
7676,7676,15355
7677,7677,15357
7678,7678,15359
7679,7679,15361
7680,7680,15363
7681,7681,15365
7682,7682,15367
7683,7683,15369
7684,7684,15371
7685,7685,15373
7686,7686,15375
7687,7687,15377
7688,7688,15379
7689,7689,15381
7690,7690,15383
7691,7691,15385
7692,7692,15387
7693,7693,15389
7694,7694,15391
7695,7695,15393
7696,7696,15395
7697,7697,15397
7698,7698,15399
7699,7699,15401
7700,7700,15403
7701,7701,15405
7702,7702,15407
7703,7703,15409
7704,7704,15411
7705,7705,15413
7706,7706,15415
7707,7707,15417
7708,7708,15419
7709,7709,15421
7710,7710,15423
7711,7711,15425
7712,7712,15427
7713,7713,15429
7714,7714,15431
7715,7715,15433
7716,7716,15435
7717,7717,15437
7718,7718,15439
7719,7719,15441
7720,7720,15443
7721,7721,15445
7722,7722,15447
7723,7723,15449
7724,7724,15451
7725,7725,15453
7726,7726,15455
7727,7727,15457
7728,7728,15459
7729,7729,15461
7730,7730,15463
7731,7731,15465
7732,7732,15467
7733,7733,15469
7734,7734,15471
7735,7735,15473
7736,7736,15475
7737,7737,15477
7738,7738,15479
7739,7739,15481
7740,7740,15483
7741,7741,15485
7742,7742,15487
7743,7743,15489
7744,7744,15491
7745,7745,15493
7746,7746,15495
7747,7747,15497
7748,7748,15499
7749,7749,15501
7750,7750,15503
7751,7751,15505
7752,7752,15507
7753,7753,15509
7754,7754,15511
7755,7755,15513
7756,7756,15515
7757,7757,15517
7758,7758,15519
7759,7759,15521
7760,7760,15523
7761,7761,15525
7762,7762,15527
7763,7763,15529
7764,7764,15531
7765,7765,15533
7766,7766,15535
7767,7767,15537
7768,7768,15539
7769,7769,15541
7770,7770,15543
7771,7771,15545
7772,7772,15547
7773,7773,15549
7774,7774,15551
7775,7775,15553
7776,7776,15555
7777,7777,15557
7778,7778,15559
7779,7779,15561
7780,7780,15563
7781,7781,15565
7782,7782,15567
7783,7783,15569
7784,7784,15571
7785,7785,15573
7786,7786,15575
7787,7787,15577
7788,7788,15579
7789,7789,15581
7790,7790,15583
7791,7791,15585
7792,7792,15587
7793,7793,15589
7794,7794,15591
7795,7795,15593
7796,7796,15595
7797,7797,15597
7798,7798,15599
7799,7799,15601
7800,7800,15603
7801,7801,15605
7802,7802,15607
7803,7803,15609
7804,7804,15611
7805,7805,15613
7806,7806,15615
7807,7807,15617
7808,7808,15619
7809,7809,15621
7810,7810,15623
7811,7811,15625
7812,7812,15627
7813,7813,15629
7814,7814,15631
7815,7815,15633
7816,7816,15635
7817,7817,15637
7818,7818,15639
7819,7819,15641
7820,7820,15643
7821,7821,15645
7822,7822,15647
7823,7823,15649
7824,7824,15651
7825,7825,15653
7826,7826,15655
7827,7827,15657
7828,7828,15659
7829,7829,15661
7830,7830,15663
7831,7831,15665
7832,7832,15667
7833,7833,15669
7834,7834,15671
7835,7835,15673
7836,7836,15675
7837,7837,15677
7838,7838,15679
7839,7839,15681
7840,7840,15683
7841,7841,15685
7842,7842,15687
7843,7843,15689
7844,7844,15691
7845,7845,15693
7846,7846,15695
7847,7847,15697
7848,7848,15699
7849,7849,15701
7850,7850,15703
7851,7851,15705
7852,7852,15707
7853,7853,15709
7854,7854,15711
7855,7855,15713
7856,7856,15715
7857,7857,15717
7858,7858,15719
7859,7859,15721
7860,7860,15723
7861,7861,15725
7862,7862,15727
7863,7863,15729
7864,7864,15731
7865,7865,15733
7866,7866,15735
7867,7867,15737
7868,7868,15739
7869,7869,15741
7870,7870,15743
7871,7871,15745
7872,7872,15747
7873,7873,15749
7874,7874,15751
7875,7875,15753
7876,7876,15755
7877,7877,15757
7878,7878,15759
7879,7879,15761
7880,7880,15763
7881,7881,15765
7882,7882,15767
7883,7883,15769
7884,7884,15771
7885,7885,15773
7886,7886,15775
7887,7887,15777
7888,7888,15779
7889,7889,15781
7890,7890,15783
7891,7891,15785
7892,7892,15787
7893,7893,15789
7894,7894,15791
7895,7895,15793
7896,7896,15795
7897,7897,15797
7898,7898,15799
7899,7899,15801
7900,7900,15803
7901,7901,15805
7902,7902,15807
7903,7903,15809
7904,7904,15811
7905,7905,15813
7906,7906,15815
7907,7907,15817
7908,7908,15819
7909,7909,15821
7910,7910,15823
7911,7911,15825
7912,7912,15827
7913,7913,15829
7914,7914,15831
7915,7915,15833
7916,7916,15835
7917,7917,15837
7918,7918,15839
7919,7919,15841
7920,7920,15843
7921,7921,15845
7922,7922,15847
7923,7923,15849
7924,7924,15851
7925,7925,15853
7926,7926,15855
7927,7927,15857
7928,7928,15859
7929,7929,15861
7930,7930,15863
7931,7931,15865
7932,7932,15867
7933,7933,15869
7934,7934,15871
7935,7935,15873
7936,7936,15875
7937,7937,15877
7938,7938,15879
7939,7939,15881
7940,7940,15883
7941,7941,15885
7942,7942,15887
7943,7943,15889
7944,7944,15891
7945,7945,15893
7946,7946,15895
7947,7947,15897
7948,7948,15899
7949,7949,15901
7950,7950,15903
7951,7951,15905
7952,7952,15907
7953,7953,15909
7954,7954,15911
7955,7955,15913
7956,7956,15915
7957,7957,15917
7958,7958,15919
7959,7959,15921
7960,7960,15923
7961,7961,15925
7962,7962,15927
7963,7963,15929
7964,7964,15931
7965,7965,15933
7966,7966,15935
7967,7967,15937
7968,7968,15939
7969,7969,15941
7970,7970,15943
7971,7971,15945
7972,7972,15947
7973,7973,15949
7974,7974,15951
7975,7975,15953
7976,7976,15955
7977,7977,15957
7978,7978,15959
7979,7979,15961
7980,7980,15963
7981,7981,15965
7982,7982,15967
7983,7983,15969
7984,7984,15971
7985,7985,15973
7986,7986,15975
7987,7987,15977
7988,7988,15979
7989,7989,15981
7990,7990,15983
7991,7991,15985
7992,7992,15987
7993,7993,15989
7994,7994,15991
7995,7995,15993
7996,7996,15995
7997,7997,15997
7998,7998,15999
7999,7999,16001
8000,8000,16003
8001,8001,16005
8002,8002,16007
8003,8003,16009
8004,8004,16011
8005,8005,16013
8006,8006,16015
8007,8007,16017
8008,8008,16019
8009,8009,16021
8010,8010,16023
8011,8011,16025
8012,8012,16027
8013,8013,16029
8014,8014,16031
8015,8015,16033
8016,8016,16035
8017,8017,16037
8018,8018,16039
8019,8019,16041
8020,8020,16043
8021,8021,16045
8022,8022,16047
8023,8023,16049
8024,8024,16051
8025,8025,16053
8026,8026,16055
8027,8027,16057
8028,8028,16059
8029,8029,16061
8030,8030,16063
8031,8031,16065
8032,8032,16067
8033,8033,16069
8034,8034,16071
8035,8035,16073
8036,8036,16075
8037,8037,16077
8038,8038,16079
8039,8039,16081
8040,8040,16083
8041,8041,16085
8042,8042,16087
8043,8043,16089
8044,8044,16091
8045,8045,16093
8046,8046,16095
